locus_tag	symbol	product	chromosome	accession	start	end	strand	exons	protein_len	source_locus	subgenome	identity	QC	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggNOG_OGs	eggnog_tax_ceiling	eggnog_farthest_donor_lineage	eggnog_COG_category	eggnog_Preferred_name	eggnog_GOs	eggnog_EC	eggnog_KEGG_ko	eggnog_KEGG_Pathway	eggnog_KEGG_Module	eggnog_KEGG_Reaction	eggnog_KEGG_rclass	eggnog_BRITE	eggnog_KEGG_TC	eggnog_CAZy	eggnog_BiGG_Reaction	eggnog_PFAMs	eggnog_annotation_confidence
APU25_35985		hypothetical protein	12	CM128236.1	2290345	2292384	+	6	324	ACKKBG_A38905	A	0.9784	pass	554055.A0A2P6V3I0	3.56e-26	116.0	UNK.0AHF@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3065;3066;3067;3068	S														-------------
APU25_35990	DESI1	hypothetical protein	12	CM128236.1	2292751	2293887	-	3	293	ACKKBG_A38910	A	0.9829	pass	3075.A0A087STE0	1.84e-110	326.0	Peptidase_C97@131567|F-3	Eukaryota	1;131567;2759;2611341;5719;37104;181550;5721;5722	S	DESI1	GO:0005515,GO:0005575,GO:0005634,GO:0005737,GO:0005829,GO:0005929,GO:0006611,GO:0008150,GO:0008474,GO:0016798,GO:0016926,GO:0016929,GO:0031981,GO:0032434,GO:0032991,GO:0042802,GO:0052816,GO:0061676	ec:3.4.19.12	K22762					00001,01002,04121				Peptidase_C97_6_136	lllh----h---h
APU25_35995		hypothetical protein	12	CM128236.1	2294190	2295605	-	6	204	ACKKBF_B38915	B	1.0000	pass	3075.A0A087STD9	6.25e-101	296.0	CBS@131567|OJ-13	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG3448													CBS_59_86,CBS_94_149	------------h
APU25_36000		hypothetical protein	12	CM128236.1	2295892	2296779	-	3	171	ACKKBF_B38920	B	1.0000	pass	3075.A0A087STD8	2.85e-117	337.0	DUF1077@2759|A-1	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91882;4036;364270;4037;241778;241789;241799;4038;1873447;4039;79200	S	LOC107787939	GO:0003674,GO:0005634,GO:0005783,GO:0006644,GO:0008150,GO:0015914,GO:0034975,GO:0045048,GO:0045050,GO:0071816	ec:2.1.1.233,ec:4.1.1.65	K23565	00564,01100,01110	M00093			00001,04131				DUF1077_54_156	lllhll--h---h
APU25_36005		hypothetical protein	12	CM128236.1	2297231	2300933	-	9	853	ACKKBF_B38925	B	0.9965	pass	3075.A0A087STD7	0.0	1308.0	CRAL_TRIO@131567|A-1*,CRAL_TRIO@2759|BQ-7	Eukaryota	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903	S	NEMF	GO:0005737		K26544					00001,02000				CRAL_TRIO_606_706	ll-h----h---h
APU25_36010		hypothetical protein	12	CM128236.1	2301954	2308337	+	17	1246	ACKKBF_B38930	B	0.9960	pass	3075.A0A087STD6	0.0	1872.0	DNA_pol_B@131567|A-1,DNA_pol_B@2759|BM-8	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;715962;147541;451867;2726947;668547;329881;329884	S	LOC112294650	GO:0000109,GO:0000731,GO:0000781,GO:0003677,GO:0003682,GO:0003684,GO:0003887,GO:0005515,GO:0005634,GO:0005654,GO:0005657,GO:0005737,GO:0005829,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006278,GO:0006281,GO:0006287,GO:0006297,GO:0006303,GO:0008270,GO:0008296,GO:0008310,GO:0008408,GO:0009411,GO:0016020,GO:0016235,GO:0019899,GO:0034061,GO:0034644,GO:0043137,GO:0043625,GO:0045004,GO:0045005,GO:0055089,GO:0060090,GO:0070987,GO:0071897,GO:0140445,GO:1902983,GO:1903459,GO:1904161	ec:2.7.7.7	K02327	03030,03410,03420,03430,03440				00001,01000,01612,03032,03400				DNA_pol_B_431_872	llhhh---h---h
APU25_36015		hypothetical protein	12	CM128236.1	2309009	2315288	+	9	995	ACKKBF_B38935	B	0.8447	pass																					
APU25_36020		hypothetical protein	12	CM128236.1	2315714	2315902	-	1	63	ACKKBF_B41030	B-only	0.7722	pass																					
APU25_36025	CGL127B	hypothetical protein	12	CM128236.1	2317206	2321766	+	13	684	ACKKBF_B38950	B	0.9912	pass	3075.A0A087STD4	0.0	1162.0	VWA@131567|Jo-15	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG2304													VWA_205_365	------------h
APU25_36030	RSGA1	hypothetical protein	12	CM128236.1	2322556	2324526	+	3	461	ACKKBF_B38955	B	0.9978	pass	3075.A0A087STD3	0.0	885.0	RsgA_GTPase@131567|C-2	Eukaryota	1;131567;2759;33090;3041;2302911;2302912;2302913;2302914;1764295	COG1162	rsgA	GO:0009507,GO:0009658	ec:3.1.3.100	K06949	00730,01100				00001,01000,03009				RsgA_GTPase_166_340	llhhh---h---h
APU25_36035		hypothetical protein	12	CM128236.1	2324703	2325152	-	2	105	ACKKBF_B38960	B	1.0000	pass	3075.A0A087STD2	3.84e-54	171.0	UNK.9706@3041|A-1	Eukaryota	1;131567;2759;33090;3041;1035538;13792;1525212;70447;70448	S														-------------
APU25_36040	FAD7	hypothetical protein	12	CM128236.1	2325472	2327854	+	6	448	ACKKBF_B38965	B	0.9955	pass	3075.A0A087STD1	1.76e-233	648.0	FA_desaturase@131567|Bc-9	Eukaryota	1;131567;2759;33090;35493;131221;3193;3208;404260;3214;114656;3215;3216;37414;3218	COG3239	FAD7	GO:0005783,GO:0005829,GO:0005886,GO:0006633,GO:0006636,GO:0009266,GO:0009409,GO:0009507,GO:0009941,GO:0016717,GO:0042170,GO:0042389,GO:0102859,GO:0102993	ec:1.14.19.25,ec:1.14.19.35,ec:1.14.19.36	K10257					00001,01000,01004				FA_desaturase_3_246	llhh----h---h
APU25_36045		hypothetical protein	12	CM128236.1	2328415	2330881	-	5	521	ACKKBF_B38970	B	0.9251	pass	3075.A0A087STD0	5.82e-243	677.0	CofD@131567|C-2	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91835;3744;3745;171637;721813;3749;3750	COG0391	MEE18	GO:0003674,GO:0005739,GO:0009793,GO:0048868											CofD_36_334	ll----------h
APU25_36050	DGAT1	hypothetical protein	12	CM128236.1	2331387	2334820	+	7	714	ACKKBF_B38975	B	0.9986	pass	3075.A0A087STC9	0.0	1345.0	PH@2759|Ml-15,PH@131567|Ij-14,MBOAT@2759|y-8,MBOAT@131567|B-2	Eukaryota	1;131567;2759;554296;2925400;172820;877559;529818;461836	S	DGAT1	GO:0004144,GO:0005515,GO:0005634,GO:0005789,GO:0005811,GO:0005975,GO:0009409,GO:0009651,GO:0009737,GO:0009749,GO:0009793,GO:0009941,GO:0010029,GO:0010030,GO:0016020,GO:0019432,GO:0036094,GO:0045995	ec:2.3.1.20,ec:2.3.1.75,ec:2.3.1.76	K11155	00561,01100	M00089			00001,01000				MBOAT_481_717,PH_56_155	llhhhh--h---h
APU25_36055	AOC5	hypothetical protein	12	CM128236.1	2335334	2338356	+	8	565	ACKKBF_B38980	B	0.9929	pass	3075.A0A087STC8	0.0	1016.0	HORMA@131567|A-1*,HORMA@2759|B-2,AA_permease_2@131567|FP-10,AA_permease_C@131567|F-3	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91882;4209;4210;102804;102810;886714;4219;35608	COG0531	CAT5	GO:0000325,GO:0005737,GO:0005739,GO:0005886,GO:0009507,GO:0009624,GO:0015171,GO:0016020		K03294					00001				AA_permease_2_34_467,AA_permease_C_471_520,HORMA_554_721	ll-h----h---h
APU25_36060	HOPP1	hypothetical protein	12	CM128236.1	2338774	2342265	+	15	515	ACKKBG_A38985	A	0.9942	pass	3075.A0A087STC8	6e-139	428.0	HORMA@131567|A-1*,HORMA@2759|B-2,AA_permease_2@131567|FP-10,AA_permease_C@131567|F-3	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91882;4209;4210;102804;102810;886714;4219;35608	COG0531	CAT5	GO:0000325,GO:0005737,GO:0005739,GO:0005886,GO:0009507,GO:0009624,GO:0015171,GO:0016020		K03294					00001				AA_permease_2_34_467,AA_permease_C_471_520,HORMA_554_721	ll-h----h---h
APU25_36065		hypothetical protein	12	CM128236.1	2342698	2344935	+	8	321	ACKKBG_A38995	A	0.9969	pass	3075.A0A087STC7	1.29e-240	661.0	WD40@2759|FSy-25,WD40@131567|xz-17	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;3076	S	THOC3	GO:0000346,GO:0000347,GO:0000445,GO:0000781,GO:0003674,GO:0003729,GO:0005515,GO:0005575,GO:0005654,GO:0005737,GO:0006368,GO:0006406,GO:0010267,GO:0016973,GO:0031047,GO:0034587,GO:0080008		K12880	03013,03040				00001,03019,03041				WD40_15_50,WD40_195_232	ll-hh---h---h
APU25_36070		hypothetical protein	12	CM128236.1	2345198	2346596	+	4	308	ACKKBF_B39000	B	0.9968	pass	3075.A0A087STC6	2.66e-215	596.0	adh_short@131567|AsO-26,adh_short@2692248|JpR-37	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;1157962	S													adh_short_22_159	------------h
APU25_36075		hypothetical protein	12	CM128236.1	2346893	2355634	+	22	1473	ACKKBF_B39005	B	0.9912	pass	3075.A0A087STC5	0.0	1803.0	UNK.0F4N@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;35491;35466;34111;145388	S														-------------
APU25_36080		hypothetical protein	12	CM128236.1	2355953	2356582	+	3	125	ACKKBF_B39015	B	0.9920	pass																					
APU25_36085		hypothetical protein	12	CM128236.1	2356633	2359757	-	11	493	ACKKBF_B39020	B	0.9939	pass	3075.A0A087STC4	0.0	877.0	zf-UBP@2759|SY-17,UCH@131567|h-8	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6157;6178;6179;6180;31244;31245;6181;6188	S	UBP24	GO:0000244,GO:0000245,GO:0000387,GO:0000388,GO:0000398,GO:0004843,GO:0005515,GO:0005634,GO:0006397,GO:0006511,GO:0008270,GO:0008380,GO:0043484,GO:0048855,GO:1904888	ec:2.3.2.27,ec:3.4.19.12	K12847	03040				00001,03041				UCH_131_440,zf-UBP_30_90	lllhh---h---h
APU25_36090		hypothetical protein	12	CM128236.1	2360475	2362949	+	5	592	ACKKBF_B39025	B	0.9882	pass	3075.A0A087STC2	4.66e-297	821.0	Menin@2759|A-1	Eukaryota	1;131567;2759;2698737;33634;2696291;2836;33836;33846;33847;29202;35127;35128	S	20207592	GO:0000122,GO:0000165,GO:0000400,GO:0000403,GO:0000781,GO:0000785,GO:0000976,GO:0001216,GO:0001503,GO:0001666,GO:0001776,GO:0001933,GO:0002051,GO:0002076,GO:0003309,GO:0003677,GO:0003682,GO:0003690,GO:0005515,GO:0005634,GO:0005654,GO:0005737,GO:0005788,GO:0005829,GO:0006281,GO:0006289,GO:0006338,GO:0006974,GO:0006979,GO:0007507,GO:0008285,GO:0008340,GO:0009408,GO:0009411,GO:0009651,GO:0010212,GO:0010332,GO:0010468,GO:0010628,GO:0010812,GO:0016363,GO:0017053,GO:0030097,GO:0030511,GO:0030674,GO:0031571,GO:0032154,GO:0032925,GO:0032968,GO:0032991,GO:0035097,GO:0036297,GO:0043065,GO:0043565,GO:0044665,GO:0045064,GO:0045597,GO:0045668,GO:0045669,GO:0045736,GO:0045786,GO:0045815,GO:0045892,GO:0045893,GO:0045944,GO:0046329,GO:0046330,GO:0046529,GO:0046621,GO:0046697,GO:0048704,GO:0048728,GO:0050680,GO:0051219,GO:0051781,GO:0060021,GO:0060135,GO:0061469,GO:0070412,GO:0071333,GO:0071339,GO:0071375,GO:0071559,GO:1902807,GO:2000045		K14970	04934,05202				00001,03036				Menin_51_187	ml-hl---h---h
APU25_36095		hypothetical protein	12	CM128236.1	2363331	2364584	-	3	304	ACKKBF_B39030	B	1.0000	pass	1291522.A0A059LMI6	7.5e-53	192.0	zf-UBP@2759|SY-17,UCH@131567|h-8	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6157;6178;6179;6180;31244;31245;6181;6188	S	UBP24	GO:0000244,GO:0000245,GO:0000387,GO:0000388,GO:0000398,GO:0004843,GO:0005515,GO:0005634,GO:0006397,GO:0006511,GO:0008270,GO:0008380,GO:0043484,GO:0048855,GO:1904888	ec:2.3.2.27,ec:3.4.19.12	K12847	03040				00001,03041				UCH_372_675,zf-UBP_271_331	lllhh---h---h
APU25_36100	CHLH2	hypothetical protein	12	CM128236.1	2365113	2375417	+	26	2004	ACKKBF_B39035	B	0.9955	pass	3075.A0A087STC1	0.0	2017.0	CobN-Mg_chel@131567|h-12,DUF3479@131567|T-6	Eukaryota	1;131567;2759;2698737;33634;2696291;2836;33836;33846;33847;29202;35127;35128	COG1429	CHLH2		ec:6.6.1.1	K03403	00860,01100,01110				00001,01000				CobN-Mg_chel_162_312,CobN-Mg_chel_400_971,CobN-Mg_chel_971_1076,DUF3479_8_152	l-mmm---m---h
APU25_36105		hypothetical protein	12	CM128236.1	2375758	2376721	+	4	194	ACKKBF_B39040	B	0.9948	pass	3076.A0A2P6U098	1.3e-13	77.8	Acyl-CoA_dh_1@131567|aD-15,ACOX@131567|C-2,Acyl-CoA_dh_M@131567|B-2,SET@2759|D-3,SET@131567|B-2,SET@2692248|TJ-14	Eukaryota	1;131567;2759;554915;2605435;142796;33083;2058181;2058183;2058189;2086695;670386	S	ACX2	GO:0001676,GO:0003997,GO:0005739,GO:0005777,GO:0006635	ec:1.3.3.6	K00232	00071,00410,00592,00640,01040,01100,01110,01200,01212,04146	M00013,M00087,M00113,M00861			00001,01000				ACOX_866_1008,Acyl-CoA_dh_1_662_819,Acyl-CoA_dh_M_514_630,SET_1075_1300	llhhhh--h---h
APU25_36110	ACX2	hypothetical protein	12	CM128236.1	2377191	2379374	+	2	676	ACKKBF_B39045	B	0.9970	pass	3075.A0A087STB9	0.0	1335.0	Acyl-CoA_dh_1@131567|aD-15,ACOX@131567|C-2,Acyl-CoA_dh_M@131567|B-2	Eukaryota	1;131567;2759;554915;2605435;142796;33083;2058181;2058183;2058189;2086695;670386	COG1960	ACX2	GO:0001676,GO:0003997,GO:0005739,GO:0005777,GO:0006635	ec:1.3.3.6	K00232	00071,00410,00592,00640,01040,01100,01110,01200,01212,04146	M00013,M00087,M00113,M00861			00001,01000				ACOX_515_657,Acyl-CoA_dh_1_310_467,Acyl-CoA_dh_M_162_278	llhhhh--h---h
APU25_36115		hypothetical protein	12	CM128236.1	2379716	2380885	-	4	258	ACKKBF_B39050	B	0.9961	pass	3075.A0A087STB7	1.35e-104	308.0	EF-hand_5@131567|MO-16	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG5126													EF-hand_5_4_22	------------h
APU25_36120		hypothetical protein	12	CM128236.1	2381135	2382394	-	2	357	ACKKBF_B39055	B	0.9888	no_start_Met	554055.A0A2P6VAG5	3.51e-17	92.4	zf-RING_4@2759|A-1	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;4618;4637;4640;4641;214687	S	CNOT4	GO:0000139,GO:0000209,GO:0000289,GO:0000919,GO:0004842,GO:0005515,GO:0005634,GO:0005737,GO:0005768,GO:0005783,GO:0005794,GO:0005802,GO:0005829,GO:0005886,GO:0006511,GO:0006513,GO:0006970,GO:0008150,GO:0008270,GO:0009409,GO:0009414,GO:0009625,GO:0009651,GO:0009846,GO:0010498,GO:0016567,GO:0022626,GO:0030014,GO:0030015,GO:0030447,GO:0031047,GO:0031087,GO:0032968,GO:0036178,GO:0036180,GO:0036244,GO:0042546,GO:0044011,GO:0045652,GO:0046427,GO:0046527,GO:0048367,GO:0048767,GO:0051753,GO:0051865,GO:0061630,GO:0070966,GO:0120271	ec:2.3.2.27	K10643	03018				00001,01000,03000,03019,04121		GT2|Glycosyltransferase Family 2.		zf-RING_4_157_204	llmmm---m-l-h
APU25_36125		hypothetical protein	12	CM128236.1	2383047	2383774	-	3	173	ACKKBF_B39060	B	0.9884	pass																					
APU25_36130	URK1	hypothetical protein	12	CM128236.1	2384518	2385890	+	5	273	ACKKBF_B39065	B	1.0000	pass	3075.A0A087STB6	4.66e-136	390.0		Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075														AAA_18_11_171	------------h
APU25_36135		hypothetical protein	12	CM128236.1	2386286	2388232	-	3	529	ACKKBF_B39070	B	0.9924	pass	3075.A0A087STB5	0.0	1003.0	Alpha-amylase@33090|KaH-37,Alpha-amylase@131567|Ln-16,Alpha-amyl_C2@131567|A-1,Alpha-amyl_C2@33090|a-5	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71274;91882;4209;4210;102804;102810;886714;4219;35608	S	LOC106759267	GO:0004556,GO:0005576,GO:0005983,GO:0009507,GO:0009570	ec:3.2.1.1	K01176	00500,01100,01110				00001,01000		CBM45|Carbohydrate-Binding Module Family 45.,GH13|Glycoside Hydrolase Family 13.		Alpha-amyl_C2_425_482,Alpha-amylase_117_183	mlhhh---h-l-h
APU25_36140	PYR5	hypothetical protein	12	CM128236.1	2388559	2391196	-	5	495	ACKKBF_B39075	B	0.9980	pass	3075.A0A087STB4	1.62e-306	840.0	Pribosyltran@131567|Dp-11,OMPdecase@131567|B-2	Eukaryota	1;131567;2759;3027;589342;589343;55528;55529;905079	COG0269	PYR5	GO:0004588,GO:0004590,GO:0005737,GO:0016036	ec:2.4.2.10,ec:4.1.1.23	K13421	00240,01100,01240	M00051			00001,01000				OMPdecase_218_437,Pribosyltran_56_166	llhhhh--h---h
APU25_36145		hypothetical protein	12	CM128236.1	2391610	2395225	+	7	807	ACKKBF_B39080	B	0.9926	pass	3075.A0A087STB3	0.0	1044.0	Diphthami_syn_2@131567|A-1	Eukaryota	1;131567;2759;2698737;33634;4762;4763;4764;4765;1202772	COG2102	LOC103721763	GO:0003674,GO:0005575,GO:0008150,GO:0010608,GO:0017178,GO:0017183,GO:0071466,GO:2000765	ec:6.3.1.14	K06927	00230,01100				00001,01000,03012				Diphthami_syn_2_1_202	llhhl---h---h
APU25_36150		hypothetical protein	12	CM128236.1	2395592	2396121	-	2	138	ACKKBF_B39085	B	1.0000	pass	3075.A0A087STB2	2.35e-93	273.0	DNA_binding_1@131567|B-2	Eukaryota	1;131567;2759;33154;4751;112252;451459;451460;4805;109872;109875;109876;765915	COG3695	g697		ec:2.1.1.63	K00567					00001,01000,03400				DNA_binding_1_22_106	l-hh----h---h
APU25_36155	CPLD24	hypothetical protein	12	CM128236.1	2396558	2398335	+	6	313	ACKKBF_B39090	B	1.0000	pass	3075.A0A087STB1	3.04e-172	484.0	UNK.GB1D@131567|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;75981;35472;41891;248742;574566	S														-------------
APU25_36160		hypothetical protein	12	CM128236.1	2398685	2399041	+	2	71	ACKKBF_B41035	B-only	0.9859	pass																					
APU25_36165		hypothetical protein	12	CM128236.1	2399546	2401065	-	5	316	ACKKBF_B39095	B	0.9968	pass	3075.A0A087STB0	6.6e-169	478.0	UNK.HFF6@35461|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;126838;554055	S														-------------
APU25_36170		hypothetical protein	12	CM128236.1	2402959	2404288	-	4	297	ACKKBF_B39100	B	1.0000	pass	3075.A0A087STA9	1.96e-153	437.0	UNK.HFF6@35461|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;126838;554055	S														-------------
APU25_36175		hypothetical protein	12	CM128236.1	2405805	2407320	-	5	316	ACKKBF_B39105	B	0.9968	pass	3075.A0A087STA8	3.53e-154	440.0	UNK.HFF6@35461|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;126838;554055	S														-------------
APU25_36180	CPLD14	hypothetical protein	12	CM128236.1	2408809	2410164	+	2	399	ACKKBF_B39110	B	0.9925	pass	3075.A0A087STA7	6.23e-230	640.0	DUF819@131567|A-1,DUF819@2759|Cz-10	Eukaryota	1;131567;2759;2698737;33634;2696291;2836;33849;33850;38748;38749;2849;2850;556484	S	g694	GO:0020011	ec:1.16.1.7	K00521					00001,01000				DUF819_33_396	mlll----l---h
APU25_36185		hypothetical protein	12	CM128236.1	2410574	2411960	-	3	344	ACKKBF_B39115	B	0.9884	pass																					
APU25_36190	DHAR1	hypothetical protein	12	CM128236.1	2412399	2413799	-	6	261	ACKKBG_A39120	tie	0.9885	pass	3075.A0A087STA5	1.95e-99	296.0	UNK.D4FU@33090|A-1	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;71240;91827;1437201;71275;91835;3744;3745;171637;721813;3749;106549	S	BnaAnng19990D		ec:1.8.5.1,ec:2.5.1.18	K21888	00053,00480,01100				00001,01000,02000					l-hhh---h----
APU25_36195		hypothetical protein	12	CM128236.1	2414226	2415487	-	3	280	ACKKBG_A39125	A	0.9714	pass	3075.A0A087STA4	3.64e-135	388.0	UNK.G9KH@2759|A-1	Eukaryota	1;131567;2759;2763;2806;2045261;31468;31469;2781;448386	S	LOC112274249													l------------
APU25_36200	PRPS21	hypothetical protein	12	CM128236.1	2415825	2416792	+	4	189	ACKKBG_A39130	A	0.9894	pass	3075.A0A087STA3	2.3e-90	268.0	Ribosomal_S21@131567|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG0828													Ribosomal_S21_2_54	------------h
APU25_36205		hypothetical protein	12	CM128236.1	2417194	2418653	+	5	308	ACKKBG_A39135	tie	0.9578	pass	3075.A0A087STA2	4.05e-53	177.0	UNK.IGDP@75966|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;75981;35472;41891;248742;574566	S														-------------
APU25_36210		hypothetical protein	12	CM128236.1	2418827	2420087	-	5	228	ACKKBG_A39140	tie	0.9693	pass	1157962.A0A250WRM3	1.86e-14	80.1	UNK.JQH1@131567|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;35491;3086;91192;3088	S														-------------
APU25_36215		hypothetical protein	12	CM128236.1	2420494	2421828	+	4	326	ACKKBG_A39145	A	0.9601	pass																					
APU25_36220		hypothetical protein	12	CM128236.1	2422122	2423762	-	5	305	ACKKBF_B39150	B	0.9967	pass	3075.A0A087STA0	3.64e-216	598.0	peroxidase@131567|A-1,peroxidase@2759|Dz-11!	Eukaryota	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5671	S	APX1	GO:0000302,GO:0000325,GO:0004601,GO:0005515,GO:0005576,GO:0005737,GO:0005739,GO:0005773,GO:0005777,GO:0005778,GO:0005794,GO:0005829,GO:0005886,GO:0006979,GO:0009408,GO:0009505,GO:0009506,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009631,GO:0009699,GO:0009723,GO:0009793,GO:0009809,GO:0009941,GO:0010019,GO:0010494,GO:0016688,GO:0042542,GO:0042744,GO:0045454,GO:0046409,GO:0046861,GO:0090378	ec:1.11.1.11	K00434	00053,00480,01100				00001,01000			CCP2m	peroxidase_24_219	mmhhh---h--lh
APU25_36225		hypothetical protein	12	CM128236.1	2424142	2445297	+	44	4272	ACKKBF_B39155	B	0.9984	pass	554055.A0A2P6V3U7	0.0	3462.0	Tra1_ring@2759|A-1,Tra1_ring@2511126|PJ-25,Tra1_central@2759|A-1,Tra1_central@35461|GY-18,PI3_PI4_kinase@131567|Cr-11,FAT@131567|CJ-10,FAT@2511126|BGD-34	Eukaryota	1;131567;2759;33154;4751;451864;5204;5302;155619;355688;5226;34426;5218;5219;1314781	S	LOC101258912	GO:0000122,GO:0000812,GO:0001964,GO:0005515,GO:0005634,GO:0006281,GO:0006282,GO:0006351,GO:0006355,GO:0006357,GO:0009506,GO:0035222,GO:0035267,GO:0035675,GO:0040010,GO:0040027,GO:0042481,GO:0042981,GO:0043484,GO:0044182,GO:0045815,GO:0045893,GO:0045944,GO:0051726,GO:0060536,GO:0070461,GO:0071466,GO:0140861,GO:1905168,GO:2000779		K08874	03082				00001,01001,03021,03036				FAT_2740_3085,PI3_PI4_kinase_3436_3678,Tra1_central_131_743,Tra1_ring_1136_1781,Tra1_ring_1832_2615,Tra1_ring_755_1121	ll-mm---m---h
APU25_36230		hypothetical protein	12	CM128236.1	2445706	2449087	-	7	701	ACKKBF_B39160	B	1.0000	pass	3075.A0A087SE08	3.88e-280	780.0	Ras@2759|eD-26,Ras@131567|SH-24,EF_assoc_1@2759|A-1,EF_assoc_2@2759|A-1	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;2153479;36668;7479;72772;7482;488720;67767	S	MIRO1	GO:0003924,GO:0005509,GO:0005739,GO:0007005,GO:0009536,GO:0009737,GO:0009793,GO:0009860	ec:2.7.11.1,ec:3.1.26.11	K07870	04137,04214				00001,03029,04031				EF_assoc_1_356_392,EF_assoc_2_224_310,Ras_10_170	lllhl---h---h
APU25_36235	NIP1	hypothetical protein	12	CM128236.1	2449359	2450209	+	6	106	ACKKBF_B39165	B	1.0000	pass	3075.A0A087SE07	1.48e-63	196.0	UNK.MB8V@2759|A-1	Eukaryota	1;131567;2759;2698737;33634;4762;4776;4777;4783;29920	S	nipA													l------------
APU25_36240		hypothetical protein	12	CM128236.1	2450517	2457087	+	8	1723	ACKKBF_B39170	B	0.9959	pass	3075.A0A087SE06	0.0	1880.0	Sec7@131567|Al-7,Sec7_N@131567|A-1*,Sec7_N@2759|T-5	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6970;85823;1049656;3046527;6972;6973	S	GN	GO:0000911,GO:0001736,GO:0005085,GO:0005515,GO:0005634,GO:0005737,GO:0005768,GO:0005794,GO:0005829,GO:0005886,GO:0006890,GO:0006897,GO:0007155,GO:0009793,GO:0009826,GO:0009846,GO:0009880,GO:0009942,GO:0010087,GO:0010274,GO:0010311,GO:0010540,GO:0016192,GO:0032509,GO:0042802,GO:0042803,GO:0048209,GO:0048765,GO:0070417,GO:0071555,GO:0080119,GO:0090406		K18443	04144				00001,04131				Sec7_546_725,Sec7_N_346_469	ll-hh---h---h
APU25_36245		hypothetical protein	12	CM128236.1	2457334	2459183	-	4	421	ACKKBF_B39175	B	0.9857	no_start_Met	3075.A0A087SE05	1.79e-82	260.0	UNK.9T8L@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;3055	S														-------------
APU25_36250	ECH1	hypothetical protein	12	CM128236.1	2459679	2461145	-	5	268	ACKKBF_B39180	B	0.9963	pass	3075.A0A087SE04	5.47e-188	523.0	ECH_1@131567|X-5	Eukaryota	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7624;7705;7681;7682;7687;307971;307972	COG1250	ECI1	GO:0003824,GO:0004165,GO:0005737,GO:0005739,GO:0005743,GO:0005759,GO:0006635,GO:0016863,GO:0020023,GO:0042802	ec:5.3.3.8	K13238	00071				00001,01000				ECH_1_20_232	llhhh---h---h
